HoV,CAOLH_C66-C68,CAOLH_C68-C70,CAOLH_C70-C72,CAOLH_C72-C74,CAOLH_C74-C76,CAOLH_C76-C78,CAORH_C66-C68,CAORH_C68-C70,CAORH_C70-C72,CAORH_C72-C74,CAORH_C74-C76,CAORH_C76-C78,LAOLH_C66-C68,LAOLH_C68-C70,LAOLH_C70-C72,LAOLH_C72-C74,LAOLH_C74-C76,LAOLH_C76-C78,LAORH_C66-C68,LAORH_C68-C70,LAORH_C70-C72,LAORH_C72-C74,LAORH_C74-C76,LAORH_C76-C78,TZ6_Flow,CAOLH_SumFlow,CAORH_SumFlow,LAOLH_SumFlow,LAORH_SumFlow,MIXP,AMBP,AMBT,R600_HD,R610_HS1,R611_HS1,R612_HS1,R613_HS1,R620_HS1,R620_HS2,R620_HS3,R621_HS1,R621_HS2,R621_HS3,R630_HS1,R631_HS1,R632_HS1,R633_HS1,R634_HS1,R635_HS1,R636_HS1,R637_HS1,R638_HS1,R639_HS1,R640_HS1,R641_HS1
FDDN_ASD796,40.92262948568039,40.92262948568039,38.507155416800785,39.387362899131816,39.387362899131816,39.387362899131816,40.78299052442496,40.78299052442496,41.9459728323623,41.88035411900107,41.88035411900107,41.88035411900107,12.54910174193303,27.081963352421987,27.032013424260448,27.09861353515315,26.51585740002374,26.157883383512008,12.250697765444283,26.659985632961803,26.88478398330142,26.44351395511226,26.118808154613465,26.135458562170573,778.5962002146806,238.514503085557,249.15301623821546,146.43543283730435,144.4932480536038,2600,101224.0,295.15,157,131,136,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD797,46.681064166127264,46.681064166127264,43.925168591806525,44.93457397213216,44.93457397213216,44.93457397213216,46.51667143921034,46.51667143921034,47.840386358357996,47.77281579537112,47.77281579537112,47.77281579537112,14.304084555191416,30.86618798125445,30.81663633469318,30.882705469605572,30.222041153859603,29.817390755056483,13.967398129697209,30.391019724543895,30.64705746688011,30.143242945090435,29.771580271365007,29.788097834861052,887.900638085448,272.09101884045754,284.192176622892,166.9090462496607,164.7083963724377,3400,102926.0,298.15,157,131,136,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD798,33.08788820796937,33.08788820796937,31.579341304477648,33.260514328131215,33.260514328131215,33.260514328131215,31.80567692573912,31.80567692573912,33.598840826512564,34.550645472073825,34.550645472073825,34.550645472073825,10.448488560332128,22.552059054432057,22.51898350278582,22.568595609834166,22.080752030207943,21.783087097555953,10.20117975865085,22.20627720737429,22.38819797202549,22.024358318224493,21.751480954466274,21.768017792645338,640.6902696575571,197.53666070481006,200.8621310942123,121.95196585514806,120.33951200338674,1800,102426.0,296.15,157,131,136,114,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD799,39.616310361797126,39.616310361797126,37.81351137755542,39.82555195015553,39.82555195015553,39.82555195015553,38.081612606975014,38.081612606975014,40.229921141893676,41.36918529079606,41.36918529079606,41.36918529079606,12.501562933918345,26.984976570783303,26.93589910167752,27.00133593084018,26.420581384569942,26.06068284003245,12.208388324613848,26.570405118806043,26.791276965990285,26.34953649737412,26.022324298323117,26.038683872594383,766.9091440193718,236.52278795161627,240.50070222823186,145.90503876182174,143.9806150777018,2600,102326.0,293.15,157,131,136,114,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD800,45.7932792117038,45.7932792117038,43.71593559325277,46.04426552699967,46.04426552699967,46.04426552699967,44.02137763188311,44.02137763188311,46.50372049365815,47.824949119725886,47.824949119725886,47.824949119725886,14.438326838895016,31.1713334913264,31.113016997266033,31.187996657906083,30.52150702473467,30.104961059489213,14.09872371945226,30.692081531539444,30.94204867684525,30.44211927451982,30.05884961835624,30.075512846167832,886.3030914507597,273.4352905976594,278.02132311660205,168.5371420696174,166.30933566688086,3400,101324.0,296.15,157,131,136,114,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD801,33.88406144832053,33.88406144832053,31.88039456302997,32.611014529314865,32.611014529314865,32.611014529314865,32.895510291831386,32.895510291831386,33.83646875784573,33.78538821177796,33.78538821177796,33.78538821177796,10.397747667835512,22.43864391635503,22.397599650544027,22.455061214670874,21.970736046450753,21.67521791362211,10.152224264549805,22.095359263385312,22.27596799355373,21.914752401751713,21.643843060937147,21.652052883364984,639.534421301479,197.48156104761563,200.98365397684236,121.33500640947831,119.7341998675427,1800,102125.0,293.15,157,131,136,114,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD802,40.62857003389631,40.62857003389631,38.22482628235874,39.102261337761526,39.102261337761526,39.102261337761526,39.44465425095809,39.44465425095809,40.56625535552373,40.50935511526319,40.50935511526319,40.50935511526319,12.455662669780214,26.884577025074616,26.835711891588684,26.90086558694537,26.322623930193707,25.96428258126346,12.163743724919916,26.47177348179983,26.691689417598955,26.260003393417552,25.934207273371612,25.942353434745876,766.5998739773652,236.78875036343592,240.98362920322947,145.36372368484606,143.46377072585375,2600,103127.0,294.15,157,131,136,114,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD803,46.84911869347964,46.84911869347964,44.07808145810455,45.095549805446545,45.095549805446545,45.095549805446545,45.488841391054194,45.488841391054194,46.783286037230134,46.71462547956086,46.71462547956086,46.71462547956086,14.354440611907824,30.97405135403128,30.924524943953166,30.990560471979254,30.33023283418222,29.917537886659762,14.00970276230645,30.499180954846647,30.755088496026268,30.251530169732845,29.880056513606053,29.89656565365738,883.7512861723137,273.06296826140346,277.9048452580211,167.49134810271352,165.29212455017563,3400,102626.0,297.15,157,131,136,114,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD804,33.8394978894905,33.8394978894905,32.29606592402358,34.0156670382901,34.0156670382901,34.0156670382901,33.508092014501955,33.508092014501955,35.40006482128196,36.40333702161679,36.40333702161679,36.40333702161679,10.657332168190777,22.998896763488037,22.956827428988888,23.015724062471197,22.519302884137645,22.216404264107897,10.389032041198961,22.60535371580494,22.790476040369853,22.4202333320599,22.142553807865035,22.15096881005935,660.5114280517536,202.02206281787488,211.62625991513625,124.36448757138443,122.49861774735804,1800,101324.0,298.15,157,145,153,130,130,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD805,40.66834721332437,40.66834721332437,38.81574275376217,40.884976044544715,40.884976044544715,40.884976044544715,40.26851571638545,40.26851571638545,42.54665729766288,43.74723806704105,43.74723806704105,43.74723806704105,12.80150983642515,27.61839309452917,27.576456252740755,27.63516707720099,27.04807796740048,26.679058045156918,12.467667403810598,27.14363606920141,27.37011075851747,26.925550150832624,26.590037678680094,26.60681220524388,793.5952447853415,242.80736531404506,254.32540293155694,149.35866227345346,147.10381426628607,2600,101825.0,299.15,157,145,153,130,130,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD806,46.11842200291419,46.11842200291419,44.023390711039546,46.368808686737204,46.368808686737204,46.368808686737204,45.666084456026674,45.666084456026674,48.23892172791626,49.6112930563011,49.6112930563011,49.6112930563011,14.502478056127377,31.294173807282977,31.244844091687117,31.310617377048683,30.64469532173063,30.225422561336007,14.134947009794178,30.756471418173895,31.011369670145584,30.509797430980385,30.13156986191521,30.148013848354616,899.6860310405291,275.3666607770795,288.4049698088729,169.22223121521282,166.6921692393639,3400,101625.0,293.15,157,145,153,130,130,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD807,34.57964850148397,34.57964850148397,32.5291300584997,33.2778249501902,33.2778249501902,33.2778249501902,34.59872489037642,34.59872489037642,35.580910790904966,35.53279535510551,35.53279535510551,35.53279535510551,10.574589705061195,22.82205863272212,22.78879418630828,22.83868958901711,22.348060531892642,22.04869601589459,10.309409593022679,22.43308649802043,22.616048632988996,22.250126261958833,21.975686909098542,21.984003720600892,657.8878988255989,201.52190191203823,211.37674663697436,123.42088866089594,121.56836161569036,1800,102526.0,298.15,157,145,153,130,130,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD808,41.824041363519655,41.824041363519655,39.346815418197416,40.254605403125886,40.254605403125886,40.254605403125886,41.8461693925738,41.8461693925738,43.03967818453366,42.974360623100985,42.974360623100985,42.974360623100985,12.7775445211869,27.580380592522513,27.53841218436173,27.597167178238514,27.00963660627124,26.640339264564698,12.45184982448849,27.105284163641286,27.331929358218986,26.887034096136862,26.559660754145643,26.568056235605003,795.4611079729805,243.75871435461437,255.6550988389842,149.14348034714558,146.90381443223626,2600,100724.0,296.15,157,145,153,130,130,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD809,47.18458554745464,47.18458554745464,44.39287480250392,45.419666249010824,45.419666249010824,45.419666249010824,47.212768705174184,47.212768705174184,48.55516444788018,48.48710824190233,48.48710824190233,48.48710824190233,14.410459812206684,31.09726307568436,31.04838524438547,31.113556011038547,30.453733532721454,30.038301008981257,14.038120802269129,30.5644223738835,30.816985231737807,30.311864441998836,29.937102116556893,29.95339544619682,897.246660326042,275.0210446444457,288.4420265839355,168.16169868501777,165.62189041264298,3400,102926.0,294.15,157,145,153,130,130,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD810,33.580441750466726,33.580441750466726,32.0543347069443,33.75649185551921,33.75649185551921,33.75649185551921,32.55720430069022,32.55720430069022,34.39979373057549,35.368989356356174,35.368989356356174,35.368989356356174,10.508720291204938,22.679035195144003,22.64566319532754,22.695719937184727,22.211845244750325,21.90317177674958,10.176419489827044,22.1563298409433,22.339891273140122,21.972770264497463,21.70577385984028,21.714117898794346,648.8153224428635,200.48469377443539,205.62117040102444,122.6441556403611,120.06530262704256,1800,100824.0,294.15,157,131,140,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD811,40.3610333876403,40.3610333876403,38.523977995110094,40.57874990600609,40.57874990600609,40.57874990600609,39.132055680295814,39.132055680295814,41.34554367900037,42.51314074922978,42.51314074922978,42.51314074922978,12.620201191276234,27.238968852810288,27.19738103576089,27.255603216121738,26.67340040928508,26.30745177061596,12.223419579674477,26.61187400705426,26.828160956879785,26.395590304523047,26.06285030792864,26.07948623996293,779.6257596475837,240.98229448840897,247.14907728728133,147.29300647587021,144.20138139602315,2600,100624.0,293.15,157,131,140,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD812,46.68426110706512,46.68426110706512,44.565368507758755,46.939275740679854,46.939275740679854,46.939275740679854,45.264452745271605,45.264452745271605,47.8170182716566,49.17739322277901,49.17739322277901,49.17739322277901,14.589484422478815,31.481287985136913,31.430394384233765,31.4982528453776,30.828175435651588,30.412566700765584,14.126674424884525,30.759419129289494,31.013938604047333,30.50490456603298,30.13161596915894,30.140102059550408,901.5466379010733,278.75171794392855,285.87810343053684,170.24016177364427,166.67665475296366,3400,100523.0,299.15,157,131,140,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD813,34.78687505399875,34.78687505399875,32.72734954531382,33.47885697355642,33.47885697355642,33.47885697355642,34.07097563209738,34.07097563209738,35.04212558824337,34.98696355453802,34.98696355453802,34.98696355453802,10.571195997860025,22.821446614764305,22.779082298352456,22.838391911297254,22.346961303544045,22.041938907472325,10.242162457344355,22.290548165225967,22.476975964361433,22.11259449920579,21.841428858072568,21.849903194268297,655.0952682618016,202.73767057398058,208.1449675160522,123.39901703329042,120.8136131384784,1800,100624.0,298.15,157,131,140,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD814,41.403365614305685,41.403365614305685,38.95446379599102,39.850153910522025,39.850153910522025,39.850153910522025,40.55023241986162,40.55023241986162,41.70753704389021,41.64486126880367,41.64486126880367,41.64486126880367,12.578059603841712,27.138375730059728,27.096954341900418,27.154943553998685,26.57507017099044,26.218867002072816,12.182833300277379,26.513722135848322,26.737426094391633,26.298304291971636,25.975179226740043,25.9834656852715,779.5074435835572,241.31165675616842,247.7425856900245,146.7622704028638,143.6909307345005,2600,101725.0,295.15,157,131,140,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD815,47.414802044279504,47.414802044279504,44.61076341338236,45.63773301665449,45.63773301665449,45.63773301665449,46.438017907164586,46.438017907164586,47.76111817352413,47.690762751465705,47.690762751465705,47.690762751465705,14.389762418516968,31.05166234069932,31.00198500017768,31.07649779607194,30.40588206399284,30.000205707620438,13.938025221880835,30.33879363898868,30.587230100030713,30.090361982097832,29.717717046842463,29.73427826106687,892.3954103721419,276.3535665519048,283.7094422422504,167.9259953270792,164.40640625090737,3400,100924.0,293.15,157,131,140,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD816,33.697854835195244,33.697854835195244,32.167341790997256,33.87339233654793,33.87339233654793,33.87339233654793,32.67306204145485,32.67306204145485,34.51760854644321,35.49218195226093,35.49218195226093,35.49218195226093,10.459550549181365,22.581714110059966,22.53976387092558,22.590105352872097,22.11186643404676,21.80982523527001,10.216980721653856,22.23082165535133,22.41541693230096,22.054617225571096,21.777728098593613,21.786119125723378,650.0980162687172,201.18322847103155,206.34027848613567,122.09282555235579,120.48168375919423,1800,101625.0,298.15,157,131,136,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD817,40.69310242951847,40.69310242951847,38.841070295869635,40.90970982100631,40.90970982100631,40.90970982100631,39.45409735550619,39.45409735550619,41.67972193896743,42.86195201847888,42.86195201847888,42.86195201847888,12.625517691027087,27.24598650352088,27.203769888143693,27.26287243040406,26.680306035143406,26.317263761304385,12.322881262286622,26.826459932972153,27.05444108052777,26.60692338420721,26.27762026713637,26.294506430345383,784.848725990361,242.95640461792553,249.17377270541647,147.3357163095435,145.3828323574755,2600,100824.0,298.15,157,131,136,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD818,45.74537051411353,45.74537051411353,43.66847870336511,45.99404164969106,45.99404164969106,45.99404164969106,44.3552136356365,44.3552136356365,46.86024591168324,48.18663052369039,48.18663052369039,48.18663052369039,14.181014465927035,30.610926175583586,30.55397805040146,30.62719832576704,29.96821525495898,29.561443223469375,13.8493414750402,30.13470879956376,30.38694324200888,29.89061258607037,29.524470765313914,29.540742974552874,882.1015047733501,273.1413446806654,280.13056475402743,165.5027754961075,163.32681984255,3400,102726.0,293.15,157,131,136,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD819,34.922553597003166,34.922553597003166,32.84994396876379,33.60908955457212,33.60908955457212,33.60908955457212,34.20210672194119,34.20210672194119,35.179427664356076,35.1239291258561,35.1239291258561,35.1239291258561,10.528131592433416,22.728989012419802,22.686353391229424,22.74604284028165,22.251465012903935,21.953014556488576,10.281598787675629,22.3808896384746,22.568500953934688,22.19328023549237,21.92039316739095,21.928921298079498,656.6453287990978,203.52231982648647,208.95542848580678,122.89399640575681,121.27358408104774,1800,100323.0,299.15,157,131,136,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD820,41.81331354145756,41.81331354145756,39.340586330399304,40.24438503002525,40.24438503002525,40.24438503002525,40.952975332886545,40.952975332886545,42.11885589537527,42.05794572410006,42.05794572410006,42.05794572410006,12.598957652801337,27.191339963190497,27.149155708237878,27.208212926845402,26.62609338383485,26.263329546224902,12.30498921271397,26.772139382368227,26.999945720086103,26.561205958327587,26.23215530497548,26.24059375334765,786.0471307497926,243.7003685033902,250.1986437334485,147.03708918113486,145.11102933181903,2600,100223.0,296.15,157,131,136,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD821,47.64647264867561,47.64647264867561,44.831043228097506,45.860891781590965,45.860891781590965,45.860891781590965,46.66552202252845,46.66552202252845,47.991523450470446,47.92310321014805,47.92310321014805,47.92310321014805,14.347472041978989,30.961540666948906,30.91143403666286,30.978243162932515,30.31852661584633,29.90934380863326,14.007004604266454,30.48937864004624,30.739935584153898,30.2388264749312,29.863000773809198,29.87970338172211,895.442950788125,277.70666387022163,285.0918771259715,167.42656033300284,165.2178494589291,3400,102125.0,299.15,157,131,136,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD822,33.1996641680736,33.1996641680736,31.687293301785374,33.37650940415064,33.37650940415064,33.37650940415064,32.74725910391352,32.74725910391352,34.59504715148257,35.57426552223613,35.57426552223613,35.57426552223613,10.611097248737678,22.896025509863087,22.862408251808585,22.91283286407635,22.41700012357461,22.114460551908547,10.234661991143879,22.2861269885782,22.471042504328125,22.101213350341617,21.832247383337535,21.84065298915224,649.6082815332529,198.21614985038445,206.812361926018,123.81382454996886,120.76594520688158,1800,100423.0,295.15,157,131,142,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD823,39.57960363816921,39.57960363816921,37.779124819724714,39.79290716357611,39.79290716357611,39.79290716357611,39.03908520838393,39.03908520838393,41.24108749424129,42.41196509953901,42.41196509953901,42.41196509953901,12.639309873966356,27.275834077166852,27.226377254687026,27.29231990854348,26.70707608704602,26.344395615888683,12.197139949096949,26.548288708527636,26.762651748800586,26.333928828707975,26.00414849004008,26.02063646468456,774.224313803574,236.31705358679145,246.55515320962616,147.48531281729842,143.86679418985779,2600,102226.0,295.15,157,131,142,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD824,45.32609368308419,45.32609368308419,43.262608111234655,45.57361184878519,45.57361184878519,45.57361184878519,44.705106329530174,44.705106329530174,47.226435810574316,48.57007166973065,48.57007166973065,48.57007166973065,14.463317113806152,31.213000259004804,31.155314587849865,31.22948321225521,30.561965028301845,30.1499247569143,13.956746945043252,30.381427550057843,30.628727804820805,30.13413197628806,29.754951075628124,29.77143655171441,886.3829213642698,270.6356310237586,282.34686347882666,168.77300495813216,164.6274219035525,3400,103127.0,298.15,157,131,142,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD825,33.9888127132962,33.9888127132962,31.97436182514695,32.70806744279468,32.70806744279468,32.70806744279468,33.87076641531247,33.87076641531247,34.83479605209437,34.783356085145165,34.783356085145165,34.783356085145165,10.552597795619368,22.774173386429077,22.732484704010012,22.782512359665283,22.29891902769929,21.998761090662423,10.179111183017094,22.16070914128497,22.344168631760446,21.985588848702328,21.71040336534961,21.718742788729426,648.2407590412075,198.0761895801234,206.92639713815478,123.13944836408545,120.09872395884386,1800,101224.0,295.15,157,131,142,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD826,41.035761483210656,41.035761483210656,38.60609238273112,39.495628058761206,39.495628058761206,39.495628058761206,40.89088343594914,40.89088343594914,42.05430259805103,41.99643600961357,41.99643600961357,41.99643600961357,12.726844502320594,27.469132879571667,27.42719371617233,27.485907794868186,26.898786049365636,26.538130437166366,12.285277417438245,26.7371563456469,26.955278519386756,26.5190374009205,26.19186064798982,26.20025101960259,782.4247337546757,239.16449952543607,249.82537749879003,148.54599537946478,144.88886135098483,2600,101825.0,299.15,157,131,142,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD827,47.19099606718325,47.19099606718325,44.40343241423018,45.42574707964885,45.42574707964885,45.42574707964885,47.02690047261075,47.02690047261075,48.36093322017145,48.297575863452586,48.297575863452586,48.297575863452586,14.62426014938264,31.56841389386529,31.50924349305044,31.585321052191972,30.909072149782887,30.486426946080673,14.113138778654196,30.723965354242864,30.97763226584661,30.4703033163306,30.09826511361116,30.106722780100085,899.5428928364333,275.0626657875432,287.3074617557507,170.6827376843539,166.4900276087855,3400,100523.0,298.15,157,131,142,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD828,33.427781857560376,33.427781857560376,31.906513125567123,33.604087200582846,33.604087200582846,33.604087200582846,32.41058589634358,32.41058589634358,34.23813724096847,35.209851259402576,35.209851259402576,35.209851259402576,10.553853358031033,22.78430512431698,22.742840633591907,22.800890476766494,22.311606651571452,22.004771825689907,10.223579889862531,22.24823009985278,22.430698705755642,22.065763370829593,21.792064282653534,21.808650927195007,648.0304566004166,199.57433844243644,204.68886281186334,123.19826806996778,120.5689872761491,1800,101425.0,294.15,157,135,145,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD829,40.15794035688263,40.15794035688263,38.333478788537505,40.373992744349515,40.373992744349515,40.373992744349515,38.93741118395882,38.93741118395882,41.13567187232938,42.300639681865114,42.300639681865114,42.300639681865114,12.672788525448995,27.34681917767331,27.30552025775262,27.363337979123312,26.776923176232255,26.413517068419967,12.270589056249158,26.70773691224487,26.93078050007943,26.49295500699504,26.16252548389812,26.17904590440538,778.3062900697162,239.77133773535132,245.91241328584235,147.87890618465048,144.743632863872,2600,101324.0,293.15,157,135,145,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD830,45.63068073644334,45.63068073644334,43.558737997096905,45.8802879843468,45.8802879843468,45.8802879843468,44.24115157735817,44.24115157735817,46.740955423223355,48.066513818122786,48.066513818122786,48.066513818122786,14.390814675111063,31.05357419034025,30.99666353069641,31.06983567918794,30.4031587118777,29.99665433698125,13.93105488557596,30.329366163506478,30.581462367613973,30.085403731746904,29.711333607766107,29.719467943617214,884.1525532793532,272.460963423024,279.42280003230803,167.9107011241946,164.35808869982665,3400,103127.0,294.15,157,135,145,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD831,34.53156548299675,34.53156548299675,32.487217863814266,33.232947652207436,33.232947652207436,33.232947652207436,33.819664199539034,33.819664199539034,34.783898100846585,34.73218525803253,34.73218525803253,34.73218525803253,10.591883335760887,22.860302181201334,22.818425076176943,22.87705258256689,22.382899927326374,22.081385512266518,10.258323945134569,22.327267761676946,22.51155228280641,22.142985144949808,21.866562253522865,21.883313949927864,652.4709280137697,201.24919178643006,206.61978227402224,123.61194861529894,120.99000533801845,1800,100423.0,294.15,157,135,145,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD832,41.54566846750084,41.54566846750084,39.08925143003703,39.98544372903138,39.98544372903138,39.98544372903138,40.68826741615422,40.68826741615422,41.84447149546307,41.78676895437571,41.78676895437571,41.78676895437571,12.73470418502403,27.479533079964565,27.437705489255077,27.496263374033305,26.910703728427116,26.54264521307774,12.327342712509433,26.84060609251918,27.058141074329992,26.62307436486088,26.28841443288129,26.305146351794246,784.7625128417084,242.13691955213284,248.5813131908986,148.60155506978185,145.442725028895,2600,100724.0,295.15,157,135,145,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD833,46.907140963148485,46.907140963148485,44.13695060469366,45.15061226215257,45.15061226215257,45.15061226215257,45.94374025942277,45.94374025942277,47.247218441358655,47.183251642279295,47.183251642279295,47.183251642279295,14.366769037471355,31.00551276003255,30.948600905879434,31.021774575369268,30.355083728590667,29.948570888583106,13.915110090433421,30.281254326435484,30.53335559812269,30.037286995149064,29.663209364268223,29.679472947665232,885.8435244224909,273.40306931744834,280.6844538870421,167.64631189592637,164.1096893220741,3400,103127.0,294.15,157,135,145,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD834,33.40340107280493,33.40340107280493,31.882933321308407,33.581305928759654,33.581305928759654,33.581305928759654,32.948545747314554,32.948545747314554,34.806261019214475,35.79364207650325,35.79364207650325,35.79364207650325,10.408118644720338,22.47389461131768,22.43164251045874,22.48234619272054,22.00066638645048,21.704900747543753,10.147004785504159,22.095340968756165,22.2728166964268,21.917867051593692,21.63898298652697,21.655883886057826,648.7473974646277,199.43365325319726,208.08427874335337,121.50156909321151,119.72789637486561,1800,100223.0,296.15,157,125,130,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD835,39.587546465784,39.587546465784,37.78617286811129,39.80093589033576,39.80093589033576,39.80093589033576,39.04633397414603,39.04633397414603,41.25081049705655,42.41979651909216,42.41979651909216,42.41979651909216,12.33351383842743,26.61098432482857,26.570018562041803,26.627369922866006,26.062064162128703,25.709778102832594,12.023603760787923,26.163235872117646,26.384464474797355,25.958393055859748,25.6306520450051,25.647038103486143,768.6880576984906,236.36407347068655,246.6028680026251,143.9137289131251,141.80738731205392,2600,103227.0,296.15,157,125,130,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD836,45.626167884016006,45.626167884016006,43.54985187191482,45.872751813176905,45.872751813176905,45.872751813176905,45.00124408292093,45.00124408292093,47.53834284922087,48.887823382026255,48.887823382026255,48.887823382026255,14.202012629974579,30.647098975804635,30.59732724492841,30.663689833718774,30.00838229697487,29.601933986346666,13.847468088874011,30.13712551197373,30.38601173098697,29.888243880228046,29.523216982117606,29.531515183654655,885.658770586202,272.42044307947754,284.20430116114153,165.72044496774794,163.31358137783502,3400,102826.0,299.15,157,125,130,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD837,33.81758231518432,33.81758231518432,31.81587383949653,32.54842598727517,32.54842598727517,32.54842598727517,33.701483922454834,33.701483922454834,34.66191042993849,34.611332548090196,34.611332548090196,34.611332548090196,10.24108957506349,22.10740467580002,22.066396713000486,22.115607384999137,21.639910983033698,21.352854362679476,9.987651309954261,21.731770686226042,21.912220770268355,21.551322374215427,21.28885144319876,21.29705405865703,640.2873266879055,197.09631643169064,205.89887591911872,119.52326369457631,117.76887064251987,1800,102926.0,295.15,157,125,130,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD838,41.14203821199649,41.14203821199649,38.70424409082264,39.597967893958945,39.597967893958945,39.597967893958945,40.9973903565956,40.9973903565956,42.16288529234375,42.1025239112956,42.1025239112956,42.1025239112956,12.447464488240904,26.865182527660405,26.82330990069785,26.881930872473117,26.304110807113496,25.9523978744491,12.13906983224629,26.41590355791514,26.633657220508596,26.19815303739529,25.879901562193968,25.888277732691787,778.6768213497003,239.78222419669248,250.46523773942178,145.27439647063488,143.15496294295107,2600,101324.0,297.15,157,125,130,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD839,46.98393246198732,46.98393246198732,44.20633507789694,45.22406907390916,45.22406907390916,45.22406907390916,46.818184897471006,46.818184897471006,48.152352016220135,48.081796546024435,48.081796546024435,48.081796546024435,14.202781781924422,30.65667793814422,30.606728328131634,30.673328083046627,30.01567871700801,29.616099419401742,13.846985736422585,30.14491409236601,30.3946901345749,29.903465403492973,29.52881081369213,29.545461377558855,889.0161404985986,273.84640722359904,286.0341114492354,165.77129426765666,163.36432755810745,3400,101425.0,296.15,157,125,130,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD840,33.67779709637749,33.67779709637749,32.14803543308938,33.85430373271074,33.85430373271074,33.85430373271074,32.97319186433608,32.97319186433608,34.83269676745636,35.818409275753986,35.818409275753986,35.818409275753986,10.666612614916133,23.02379196439237,22.99034287638384,23.040515176126334,22.547163586307267,22.24613795964931,10.300398634380146,22.425256301229346,22.609245826078766,22.241268682448098,21.965288292738556,21.98201315746952,655.3388842194868,201.0665408239766,208.2343083233905,124.51456417777524,121.52347089434444,1800,100924.0,295.15,157,140,153,125,128,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
